A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,Cin,S0,S1,S2,S3,S4,Cout
0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0
0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1
0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1
0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0
0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0
0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0
0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0
0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0
0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0
0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1
0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1
0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1
0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0
0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0
0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1
0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1
0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0
0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1
0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1
0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1
0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1
0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0
0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1
0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1
0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1
0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0
0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0
0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1
0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1
0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1
0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0
0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1
0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1
0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0
0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1
0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1
0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0
0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0
0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1
0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1
0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1
0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1
0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1
0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0
0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1
0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1
0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1
0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1
0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1
0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0
0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1
0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1
0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1
0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0
0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0
0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0
0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0
0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0
0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1
0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0
0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0
0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1
0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1
0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0
0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0
0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1
0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1
0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0
0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0
0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1
0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0
0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1
0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1
0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1
0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0
0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0
0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1
0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1
0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1
0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0
0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1
0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1
0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0
0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1
0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1
0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0
0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0
0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1
0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1
0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1
0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1
0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1
0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1
0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1
0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1
0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1
0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1
0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1
0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1
0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1
0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1
0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0
0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1
0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1
0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1
0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1
0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1
0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1
0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1
0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1
0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1
0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1
0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1
0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1
0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0
1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0
1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0
1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0
1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0
1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0
1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0
1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0
1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0
1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0
1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0
1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0
1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0
1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0
1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1
1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1
1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0
1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0
1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1
1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0
1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1
1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1
1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1
1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1
1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0
1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0
1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1
1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0
1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0
1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1
1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1
1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0
1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0
1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0
1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0
1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1
1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0
1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0
1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1
1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1
1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0
1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0
1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0
1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0
1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1
1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0
1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1
1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0
1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0
1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0
1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1
1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0
1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0
1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1
1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0
1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1
1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0
1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1
1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1
1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0
1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0
1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1
